SIZE 36X36
04,04,04,04,05,05,05,05,05,05,08,08,08,08,08,08,09,09,09,09,09,09,12,12,12,12,12,12,13,13,13,13,13,13,15,15
01,01,01,04,05,01,01,01,01,05,08,01,01,01,01,08,09,01,01,01,01,09,12,01,01,01,01,12,13,01,01,01,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,04,05,01,02,07,01,05,08,01,07,06,01,08,09,01,06,11,01,09,12,01,11,10,01,12,13,01,10,14,01,13,15,01
03,02,01,01,01,01,02,07,01,01,01,01,07,06,01,01,01,01,06,11,01,01,01,01,11,10,01,01,01,01,10,14,01,01,01,01
03,02,02,02,02,02,02,07,07,07,07,07,07,06,06,06,06,06,06,11,11,11,11,11,11,10,10,10,10,10,10,14,14,14,14,14
